geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo19,11/28/22,1997941,2488971,852821,0,-4.1105566,1.1175349,22213.14,28457.89,10184.588,0,15320251,0.035230137,987610,0,0
Geo19,12/5/22,3159236,2187741,1646387,751486,4.4946747,-0.5140929,35124.438,25013.748,19661.54,8837.932,24316918,0.03533001,987610,525837,1.4291235
Geo19,12/12/22,1046787,1944294,689428,0,2.669353,1.6814885,11638.195,22230.273,8233.311,0,24891150,0.035340723,987610,0,0
Geo19,12/19/22,2565508,1859272,1076932,1086681,4.292194,-2.1020262,28523.36,21258.166,12860.974,12780.028,22170776,0.03547443,987610,659044,1.6488748
Geo19,12/26/22,880189,1206414,302355,1286531,-4.2789536,-0.8091898,9785.955,13793.651,3610.7942,15130.386,14165212,0.035393734,987610,719304,1.7885776
Geo19,1/2/23,3210302,2151834,284876,1214304,2.0237207,1.7677186,35692.19,24603.203,3402.056,14280.952,23225314,0.03454719,987610,698118,1.7393965
Geo19,1/9/23,2616778,306829,418416,2108024,-7.7922006,3.300991,29093.38,3508.159,4996.822,24791.643,15519124,0.03545187,987610,870336,2.4220808
Geo19,1/16/23,2017816,795113,327319,1167520,0.10419296,5.658712,22434.111,9091.001,3908.9202,13730.744,27455602,0.034613438,987610,684789,1.7049339
Geo19,1/23/23,1964958,1771820,2238331,0,-4.3305054,3.5297403,21846.436,20258.275,26730.672,0,18671490,0.034938723,987610,0,0
Geo19,1/30/23,2398467,2587100,1034116,2078113,1.5182834,-0.8235768,26666.195,29579.857,12349.655,24439.871,22243366,0.03522524,987610,866880,2.3972325
Geo19,2/6/23,1587834,1241464,2197558,1191785,-1.7376813,-1.2048465,17653.564,14194.398,26243.752,14016.115,17318152,0.034771256,987610,692464,1.7210786
Geo19,2/13/23,1844376,2634997,0,1386785,-8.275093,0.28272834,20505.803,30127.492,0,16309.434,13331565,0.03491248,987610,745556,1.8600682
Geo19,2/20/23,1576599,884709,1747324,1715963,2.3793807,-0.8965643,17528.652,10115.406,20866.951,20180.768,23501464,0.034689575,987610,814483,2.1068125
Geo19,2/27/23,1790808,820248,1084369,1629417,-0.04846657,-0.21483676,19910.232,9378.385,12949.788,19162.934,21549174,0.034763448,987610,797810,2.0423622
Geo19,3/6/23,2136126,2717668,1307764,1598108,-5.2252107,-2.1937718,23749.484,31072.72,15617.624,18794.72,16376181,0.03480403,987610,791600,2.0188327
Geo19,3/13/23,2029339,1875138,1541048,6577,0.51505506,-0.29151005,22562.225,21439.572,18403.555,77.34952,18296000,0.03540105,987610,6480,1.0149691
Geo19,3/20/23,1074514,2475430,535417,230579,-0.8986157,2.1803436,11946.464,28303.068,6394.075,2711.749,17077940,0.034844976,987610,205705,1.1209208
Geo19,3/27/23,1248425,2259719,908793,335387,1.0237774,2.0079508,13880.01,25836.715,10853.019,3944.3547,19056860,0.035068568,987610,283788,1.1818223
Geo19,4/3/23,2621234,2584868,1117479,242107,3.9465473,4.9101305,29142.922,29554.338,13345.195,2847.3254,27853688,0.034816846,987610,214774,1.127264
Geo19,4/10/23,3011934,605480,1942290,0,-0.5887359,-0.4517961,33486.73,6922.814,23195.281,0,18054750,0.03467916,987610,0,0
Geo19,4/17/23,2318450,2312934,309111,703237,3.340906,1.4781859,25776.564,26445.154,3691.4758,8270.494,24881726,0.03490851,987610,503110,1.3977798
Geo19,4/24/23,3032021,1433296,1259801,156043,-5.096823,1.6790854,33710.06,16387.729,15044.838,1835.1604,17915774,0.034754917,987610,144857,1.077221
Geo19,5/1/23,2578608,859432,2412508,1575661,0.2674542,3.7328234,28669.006,9826.398,28810.734,18530.73,25135714,0.03545644,987610,787491,2.0008621
Geo19,5/8/23,2461138,1108116,872224,0,-6.2942057,1.1228518,27362.973,12669.752,10416.303,0,16035352,0.03523116,987610,0,0
Geo19,5/15/23,3092380,1044997,2056693,731954,-0.10908879,-4.6945944,34381.133,11948.074,24561.51,8608.224,10807775,0.035043858,987610,517503,1.4143957
Geo19,5/22/23,1691314,1028014,1732217,143727,-1.2474918,2.6206126,18804.057,11753.897,20686.541,1690.3168,19394502,0.03452362,987610,134193,1.071047
Geo19,5/29/23,2489703,1746410,1775353,2066564,4.226962,-3.9824276,27680.559,19967.748,21201.682,24304.047,17021884,0.034674473,987610,866047,2.386203
Geo19,6/5/23,738558,1429831,1766577,938716,2.9524822,4.846881,8211.3,16348.111,21096.875,11039.87,26659558,0.035097487,987610,605654,1.5499213
Geo19,6/12/23,1887508,229877,951320,571831,-0.84831583,-2.7988682,20985.344,2628.3208,11360.886,6725.08,10889017,0.03506382,987610,434167,1.3170762
Geo19,6/19/23,2422405,445502,1365933,179195,-3.8867583,-0.10213791,26932.338,5093.6904,16312.291,2107.4421,14537935,0.034798246,987610,164548,1.0890136
Geo19,6/26/23,2933094,930651,873660,945034,-3.9083953,-1.8495045,32610.188,10640.688,10433.452,11114.174,10683238,0.035379015,987610,608261,1.5536653
Geo19,7/3/23,2104562,1599920,1556272,0,-2.226442,-1.3376104,23398.555,18292.84,18585.363,0,14659346,0.03540986,987610,0,0
Geo19,7/10/23,1822335,1312083,1652341,1088626,-1.6422229,1.9565761,20260.75,15001.828,19732.643,12802.903,19959006,0.03460777,987610,659116,1.6516455
Geo19,7/17/23,2397293,600370,0,242529,-0.4781776,1.9353615,26653.143,6864.3887,0,2852.2883,18754516,0.035305537,987610,214338,1.1315259
Geo19,7/24/23,894169,780509,1262942,1510804,-3.6596112,2.4818528,9941.386,8924.025,15082.349,17767.973,13638011,0.035146836,987610,774366,1.9510206
Geo19,7/31/23,2220470,1146090,64574,1223068,1.4225789,-4.288707,24687.22,13103.931,771.15784,14384.022,17120452,0.035371467,987610,701571,1.7433275
Geo19,8/7/23,2048899,2770618,1353979,42943,2.8807585,-3.3471844,22779.691,31678.129,16169.534,505.03577,17283356,0.034899887,987610,42364,1.0136672
Geo19,8/14/23,1737853,2186219,1468394,975264,6.316743,-8.4956875,19321.479,24996.346,17535.904,11469.697,13888688,0.034530286,987610,619701,1.5737654
Geo19,8/21/23,2536990,1712943,648345,1577433,-0.084171936,2.3812902,28206.297,19585.1,7742.6875,18551.57,20514070,0.034810215,987610,787798,2.0023317
Geo19,8/28/23,2019571,1883023,1489563,838854,1.7508656,-0.2845263,22453.623,21529.727,17788.709,9865.433,22627602,0.03505164,987610,565558,1.4832325
Geo19,9/4/23,1993059,1692155,1618843,1048889,4.0798426,-1.9078443,22158.861,19347.418,19332.602,12335.571,25203870,0.035010375,987610,647139,1.6208094
Geo19,9/11/23,2559244,752717,2825138,1918382,1.989786,0.63616335,28453.717,8606.263,33738.457,22561.338,20317716,0.03479282,987610,846060,2.2674303
Geo19,9/18/23,2658997,1652789,1255694,1707186,3.292647,-1.804205,29562.771,18897.322,14995.791,20077.545,23288834,0.035119012,987610,812039,2.1023448
Geo19,9/25/23,2327589,1888405,2451007,406277,4.99237,0.32020524,25878.172,21591.262,29270.498,4778.0645,27468746,0.035079323,987610,333269,1.2190663
Geo19,10/2/23,2470851,1887303,1339204,691900,-2.2481337,-1.6302903,27470.96,21578.662,15993.087,8137.164,16954860,0.03453458,987610,497804,1.3899045
Geo19,10/9/23,2069360,736024,2150751,1726274,2.3523312,4.316313,23007.178,8415.401,25684.771,20302.031,27291688,0.03492266,987610,816191,2.1150367
Geo19,10/16/23,3135437,2687830,0,1176620,-0.50656354,1.1918296,34859.84,30731.564,0,13837.766,22325650,0.034951877,987610,687323,1.711888
Geo19,10/23/23,2319756,1243967,2363904,1592472,-3.2021089,-3.5116532,25791.084,14223.017,28230.295,18728.438,14441754,0.03517018,987610,790257,2.0151317
Geo19,10/30/23,2999298,1081071,2169737,353349,-1.4514055,0.05248306,33346.242,12360.53,25911.506,4155.5986,19760636,0.03481436,987610,297394,1.1881511
Geo19,11/6/23,1024854,545671,397567,1018622,2.9023845,-0.094107464,11394.344,6238.982,4747.838,11979.613,20970750,0.034582786,987610,635401,1.6031168
Geo19,11/13/23,1120006,745365,1782500,1509587,-1.6774135,-2.7836704,12452.245,8522.203,21287.031,17753.66,16378543,0.034688935,987610,773715,1.9510893
Geo19,11/20/23,1917658,1621133,1391506,2755530,4.245328,0.13555685,21320.553,18535.38,16617.69,32406.707,26800920,0.03450338,987610,926988,2.9725628
Geo19,11/27/23,2414960,1055857,454027,1235749,2.743536,2.9391968,26849.564,12072.243,5422.0967,14533.159,25301282,0.03463631,987610,704400,1.7543285
Geo19,12/4/23,2259717,1125191,649057,627245,1.189781,5.5916753,25123.57,12864.98,7751.1904,7376.782,27447042,0.03489651,987610,464508,1.3503428
Geo19,12/11/23,3057689,1166112,0,623740,-3.7019362,1.8967535,33995.438,13332.8545,0,7335.561,17084776,0.035208654,987610,462832,1.3476596
Geo19,12/18/23,3650980,949182,1044177,3326336,-2.9668689,-2.0921023,40591.656,10852.564,12469.806,39119.73,20557964,0.035182923,987610,953587,3.4882355
Geo19,12/25/23,2775855,1647060,1429966,1974849,3.956932,-4.718535,30862,18831.82,17076.988,23225.424,18781916,0.03476358,987610,854271,2.3117359
Geo19,1/1/24,2387086,1703876,0,516493,-1.4362353,3.0816083,26539.66,19481.432,0,6074.2715,22121394,0.03468844,987610,401589,1.2861234
Geo19,1/8/24,944313,1320312,1500085,1026034,-0.14115684,-0.41052842,10498.888,15095.915,17914.365,12066.783,16636714,0.034721147,987610,638151,1.6078233
Geo19,1/15/24,2571754,2509916,1247641,1992099,0.62082076,4.2098904,28592.803,28697.367,14899.621,23428.295,22902830,0.035233073,987610,855790,2.3277895
Geo2,1/25/21,593030,438756,137622,22253,1.7976011,-2.6665616,6593.3174,5016.559,1643.5142,261.7088,4897822.5,0.035094235,225414.62,21259,1.0467566
Geo2,2/1/21,534426,360286,118274,118822,1.0437633,-1.1884911,5941.757,4119.3647,1412.4558,1397.419,4059605.8,0.03495229,225414.62,92569,1.2836046
Geo2,2/8/21,630650,424657,326189,281286,0.64781725,-2.1682768,7011.577,4855.357,3895.4253,3308.0942,4581813,0.034709018,225414.62,160707,1.7503034
Geo2,2/15/21,845921,0,0,76871,-4.9826717,-1.7339387,9404.964,0,0,904.0496,3612747,0.035361122,225414.62,65140,1.180089
Geo2,2/22/21,370334,371971,152496,455455,-4.387624,4.6758595,4117.3794,4252.9663,1821.143,5356.4272,5180678,0.035454866,225414.62,195718,2.3270981
Geo2,3/1/21,25070,206215,405152,124299,-6.647046,0.93162537,278.72867,2357.779,4838.42,1461.8318,4179313.8,0.034832355,225414.62,95385,1.3031294
Geo2,3/8/21,330909,238108,380335,0,1.3831282,-6.9655848,3679.0515,2722.431,4542.0493,0,4230264,0.03475666,225414.62,0,0
Geo2,3/15/21,172341,196720,410308,156659,0.7316243,1.3704416,1916.0901,2249.217,4899.994,1842.405,4642815,0.034938596,225414.62,113245,1.3833635
Geo2,3/22/21,656173,479222,435103,263250,3.8449624,-5.401024,7295.3423,5479.231,5196.1016,3095.98,4536991.5,0.034829248,225414.62,155051,1.6978284
Geo2,3/29/21,510171,178251,143468,91276,5.6351385,3.5924368,5672.0894,2038.05,1713.3284,1073.4612,7129277,0.034783244,225414.62,75071,1.2158623
Geo2,4/5/21,594857,144337,118563,253825,0.48232841,0.58647907,6613.63,1650.291,1415.9071,2985.1362,5189765,0.034974683,225414.62,152308,1.6665244
Geo2,4/12/21,704291,270784,247892,489030,0.25865546,-2.2702503,7830.319,3096.0352,2960.3843,5751.29,4614838.5,0.03540375,225414.62,199440,2.4520156
Geo2,4/19/21,367303,353842,111619,341554,-0.92109764,0.6928869,4083.6807,4045.6868,1332.9802,4016.8826,4862205.5,0.035166048,225414.62,175474,1.946465
Geo2,4/26/21,580452,469972,344739,424991,0.022381065,-2.2181978,6453.4746,5373.47,4116.9536,4998.1523,5015117.5,0.03521333,225414.62,190959,2.2255616
Geo2,5/3/21,541585,479426,323308,43217,4.036586,-5.9203167,6021.3506,5481.5635,3861.0198,508.25818,4470707,0.03513434,225414.62,39385,1.0972959
Geo2,5/10/21,200166,207543,517,286533,-0.9414724,-4.191863,2225.4487,2372.963,6.1741347,3369.802,3264425.2,0.034612544,225414.62,162497,1.7633126
Geo2,5/17/21,445038,132888,475392,256312,1.5472666,-0.8995136,4947.9395,1519.3878,5677.2427,3014.3848,5292578,0.035069805,225414.62,152989,1.6753622
Geo2,5/24/21,701644,558947,391317,332168,0.3794375,-0.3819555,7800.889,6390.7744,4673.199,3906.4973,4282013.5,0.03497552,225414.62,173808,1.9111203
Geo2,5/31/21,353128,265292,72072,445379,2.906183,-1.3734816,3926.0828,3033.2417,860.7007,5237.9277,5618007,0.03514518,225414.62,194129,2.2942424
Geo2,6/7/21,515580,295294,225961,429664,4.6740346,0.18354934,5732.2266,3376.2725,2698.479,5053.1094,6033647,0.034711067,225414.62,192354,2.2337148
Geo2,6/14/21,491937,264272,398190,120840,3.3193011,2.8365364,5469.364,3021.5796,4755.2783,1421.1517,6274661,0.03527196,225414.62,93421,1.2934994
Geo2,6/21/21,563458,266133,63730,0,-5.3991895,-5.643899,6264.535,3042.8574,761.07855,0,2769264.2,0.035331324,225414.62,0,0
Geo2,6/28/21,585307,582885,142761,201580,-0.9553182,-1.1921343,6507.4526,6664.472,1704.8853,2370.7031,3919119.2,0.034920614,225414.62,133329,1.5118991
Geo2,7/5/21,579441,398832,394694,377878,0.86616147,-5.928836,6442.2344,4560.0845,4713.528,4444.0747,4276676,0.0348237,225414.62,183126,2.0634863
Geo2,7/12/21,411821,301156,409248,330006,3.0102878,0.36259285,4578.6323,3443.2961,4887.3354,3881.071,5636337.5,0.035451833,225414.62,172908,1.9085641
Geo2,7/19/21,671872,263379,261620,146895,-1.0030187,-3.5840583,7469.884,3011.3694,3124.3271,1727.5745,3182638.8,0.034703035,225414.62,108471,1.3542329
Geo2,7/26/21,328367,147208,418251,305744,-0.5654448,-4.248998,3650.7896,1683.117,4994.851,3595.735,4226775,0.035373036,225414.62,167293,1.827596
Geo2,8/2/21,400270,164813,378524,274523,-3.6779008,-7.8287587,4450.2085,1884.4054,4520.4224,3228.5571,3650598.5,0.03506688,225414.62,158917,1.7274615
Geo2,8/9/21,568618,531677,484420,209241,0.6398822,1.0323452,6321.9043,6078.9805,5785.057,2460.8013,5893169,0.03479041,225414.62,136085,1.5375757
Geo2,8/16/21,683736,323387,272194,343595,-4.8831587,4.007407,7601.788,3697.4766,3250.6045,4040.886,4509162,0.034690022,225414.62,176122,1.950892
Geo2,8/23/21,612755,92732,150,70948,-0.14847133,-7.3864756,6812.62,1060.2603,1.7913351,834.3916,2758791,0.03491466,225414.62,60914,1.164724
Geo2,8/30/21,574868,114464,144075,379942,1.1267774,-1.5250103,6391.3916,1308.7352,1720.5774,4468.3486,5156874.5,0.034701433,225414.62,183536,2.0701225
Geo2,9/6/21,334842,265972,21371,75395,-3.3325768,-1.4021511,3722.7788,3041.0166,255.21748,886.691,3553887,0.035066217,225414.62,64239,1.173664
Geo2,9/13/21,308853,380124,412512,223743,0.3617183,-0.82244337,3433.8328,4346.1846,4926.315,2631.3535,5027460.5,0.03506919,225414.62,141541,1.5807645
Geo2,9/20/21,501635,562066,296600,457111,-1.573003,-3.4100697,5577.186,6426.436,3542.0667,5375.903,4638233.5,0.03464453,225414.62,195529,2.337817
Geo2,9/27/21,560531,81732,209878,64323,-2.4473994,1.3317266,6231.9927,934.4907,2506.412,756.47754,4509224.5,0.035088044,225414.62,55650,1.1558491
Geo2,10/4/21,275413,101427,2154,265652,3.7914124,4.796872,3062.0461,1159.6754,25.723572,3124.2288,6056356,0.034689885,225414.62,155865,1.7043724
Geo2,10/11/21,625819,237826,155353,243952,-6.4245176,0.8851718,6957.8657,2719.2065,1855.2618,2869.0237,4481604,0.034803253,225414.62,148760,1.6399032
Geo2,10/18/21,592592,264895,352464,146561,-0.116149865,-1.778619,6588.4473,3028.7026,4209.2075,1723.6464,4954078.5,0.03502969,225414.62,107595,1.3621544
Geo2,10/25/21,579033,466131,371185,341161,3.2895203,3.5272646,6437.698,5329.5537,4432.7783,4012.2605,7714858,0.03543629,225414.62,175564,1.9432287
Geo2,11/1/21,413504,365321,212530,157862,1.0669229,1.6386139,4597.344,4176.933,2538.083,1856.553,5526254.5,0.035473973,225414.62,113809,1.3870784
Geo2,11/8/21,338728,485298,521489,9429,0.44551554,6.3671737,3765.9834,5548.7017,6227.7437,110.89077,6565282,0.034649488,225414.62,9153,1.030154
Geo2,11/15/21,602150,93221,86481,44202,-2.532909,-2.390064,6694.7134,1065.8513,1032.7764,519.84235,3537400.8,0.035224307,225414.62,39919,1.1072923
Geo2,11/22/21,589798,293378,47527,47608,2.0094361,-3.349675,6557.384,3354.3657,567.57855,559.899,4524829.5,0.034631558,225414.62,42813,1.1119987
Geo2,11/29/21,693340,172921,0,446812,-0.39281946,2.152502,7708.5654,1977.109,0,5254.7803,5176463,0.03459093,225414.62,194368,2.298794
Geo2,12/6/21,492359,122605,435587,312730,0.71792436,-1.7955303,5474.055,1401.8162,5201.882,3677.8948,5196765,0.035082474,225414.62,169219,1.8480785
Geo2,12/13/21,556661,435438,211375,97337,0.8261428,-0.9044392,6188.966,4978.6226,2524.2898,1144.7422,4459866,0.034678724,225414.62,78965,1.23266
Geo2,12/20/21,313844,345057,419848,223490,8.4451,2.3082182,3489.3228,3945.2427,5013.923,2628.3782,7123187.5,0.035194244,225414.62,142116,1.5725886
Geo2,12/27/21,477489,376359,118474,203640,-0.85024524,2.2021291,5308.7305,4303.137,1414.8442,2394.9302,4893195,0.034908496,225414.62,134215,1.5172671
Geo2,1/3/22,489665,460672,440908,279190,2.4382534,-1.581708,5444.1035,5267.1377,5265.4263,3283.4438,5970702.5,0.035020314,225414.62,159931,1.7456903
Geo2,1/10/22,759993,616024,77352,229357,-3.33214,2.7488816,8449.614,7043.37,923.7557,2697.3777,5701905.5,0.03465209,225414.62,144048,1.5922261
Geo2,1/17/22,606226,323452,146830,151307,-1.1377212,-1.5485598,6740.0303,3698.2197,1753.4781,1779.4622,5037715.5,0.03500029,225414.62,110495,1.369356
Geo2,1/24/22,843029,408329,482160,0,-1.2302352,-3.8212285,9372.811,4668.669,5758.0674,0,3889333.5,0.03463373,225414.62,0,0
Geo2,1/31/22,338633,327201,155542,196263,-0.7212573,5.724553,3764.9272,3741.0842,1857.5189,2308.172,6671162.5,0.03528457,225414.62,130796,1.5005275
Geo2,2/7/22,489316,203721,263783,332699,-0.5567263,1.9665675,5440.223,2329.2637,3150.1582,3912.7422,5581831.5,0.035132945,225414.62,174069,1.9113053
Geo2,2/14/22,383227,148402,402605,396100,-0.47957754,1.6171889,4260.724,1696.7687,4808.003,4658.3765,5537780,0.03472381,225414.62,186433,2.1246238
Geo2,2/21/22,511315,333439,172227,136044,-1.2645323,1.7131122,5684.8086,3812.407,2056.7751,1599.9601,4320404.5,0.03541209,225414.62,102301,1.3298404
Geo2,2/28/22,234359,397256,195619,224940,1.2390113,-1.0422989,2605.6072,4542.065,2336.128,2645.431,4559076.5,0.03465418,225414.62,142075,1.5832483
Geo2,3/7/22,645863,0,131421,171133,-2.4533634,2.4476519,7180.7153,0,1569.4603,2012.628,5180259,0.035331115,225414.62,119906,1.4272263
Geo2,3/14/22,716882,203826,227410,181099,-0.6018386,-6.1191087,7970.3057,2330.4644,2715.7834,2129.8342,3600462.5,0.035137642,225414.62,124283,1.4571502
Geo2,3/21/22,511289,467169,498460,329270,-1.570981,1.8926485,5684.5195,5341.422,5952.726,3872.4153,5150374.5,0.03532982,225414.62,173187,1.9012398
Geo2,3/28/22,492264,230662,488744,202535,-2.6160913,-2.0028324,5472.999,2637.2964,5836.6953,2381.9346,3277296.5,0.034803234,225414.62,133708,1.5147561
Geo2,4/4/22,508547,610737,195981,71674,-0.43605733,-5.937013,5654.0337,6982.9204,2340.451,842.92975,3198918.5,0.03521878,225414.62,61389,1.1675382
Geo2,4/11/22,465157,380661,102808,420680,-4.992902,-0.37110806,5171.623,4352.324,1227.7572,4947.452,4590425.5,0.034543954,225414.62,190434,2.2090592
Geo2,4/18/22,640053,138508,470823,317697,-0.7906326,1.3879431,7116.1196,1583.6447,5622.678,3736.3096,5471153.5,0.03457131,225414.62,170380,1.8646379
Geo2,4/25/22,765800,288873,381400,138586,-3.0992956,-1.799749,8514.177,3302.8574,4554.768,1629.8556,4190476,0.035012335,225414.62,103933,1.3334167
Geo2,5/2/22,680433,240072,574134,432025,-0.94225883,-3.0578308,7565.065,2744.8865,6856.4424,5080.8765,4480098.5,0.035472557,225414.62,192228,2.2474613
Geo2,5/9/22,358593,488100,216641,350396,-3.9145653,-0.07127166,3986.8428,5580.739,2587.1775,4120.8696,3811571.8,0.035391755,225414.62,177581,1.9731616
Geo2,5/16/22,603422,512856,197571,191277,4.806801,-0.47603977,6708.8555,5863.7886,2359.4392,2249.5337,6358754,0.03456958,225414.62,128833,1.4846895
Geo2,5/23/22,369358,217343,249486,188793,2.2241886,-0.2684402,4106.5283,2485.0122,2979.4202,2220.3203,5801936.5,0.034637675,225414.62,127924,1.4758216
Geo2,5/30/22,264252,188523,0,210355,0.6571265,3.2030187,2937.958,2155.4958,0,2473.9026,5281893,0.03492764,225414.62,136842,1.5372108
Geo2,6/6/22,454604,475671,282,189647,-1.0182385,-0.7214312,5054.2944,5438.6304,3.3677099,2230.364,4005545.8,0.03500964,225414.62,128078,1.4807149
Geo2,6/13/22,511043,533578,125602,210471,2.2218597,1.2726097,5681.784,6100.716,1499.9685,2475.2668,5169697.5,0.034535132,225414.62,136963,1.5366997
Geo2,6/20/22,608333,384226,340484,189384,0.21551108,-2.334548,6763.456,4393.085,4066.1396,2227.2708,4799779,0.034685895,225414.62,128518,1.4735991
