,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
3260,New Mexico,2021-10-04,435289.0,614345.0,118269.0,-11.16477,0.106826544,5032.2725,6834.5635,1374.2157,173166.4,258631.1,71050.91,2.5137036,2.3753712,1.664562,384034.84,0.03459999,2.125498e+06
3261,New Mexico,2021-10-11,422602.0,907202.0,474586.0,-0.1918099,-0.99737895,4885.601,10092.586,5514.408,178087.45,296367.47,114194.12,2.3730035,3.0610723,4.1559587,3.1593366e+07,0.034724094,2.125498e+06
3262,New Mexico,2021-10-18,814228.0,1.213472e+06,173393.0,-4.3034573,-0.27700937,9413.097,13499.828,2014.724,170544.1,268074.3,120566.68,4.7742944,4.5266266,1.4381536,1.756496e+07,0.03535389,2.125498e+06
3263,New Mexico,2021-10-25,237585.0,1.264404e+06,321393.0,2.5522232,2.6745837,2746.6638,14066.444,3734.3962,144216.05,280679.4,67097.125,1.6474228,4.504798,4.789969,4.9066244e+07,0.034827925,2.125498e+06
3264,New Mexico,2021-11-01,736356.0,740764.0,201213.0,-0.68287855,-0.37356627,8512.837,8240.97,2337.9758,173286.34,267993.9,128613.71,4.249361,2.7641087,1.5644788,2.6517558e+07,0.035445742,2.125498e+06
3265,New Mexico,2021-11-08,290354.0,981315.0,177038.0,1.3253913,-0.7087993,3356.7136,10917.09,2057.0767,157918.67,276738.75,83476.0,1.8386278,3.5459974,2.120819,3.3315006e+07,0.035198297,2.125498e+06
3266,New Mexico,2021-11-15,706008.0,654644.0,105367.0,-1.0504954,-3.3697593,8161.9907,7282.888,1224.3021,179828.9,260063.7,59922.676,3.9259965,2.5172443,1.7583767,1.7478014e+07,0.034735095,2.125498e+06
3267,New Mexico,2021-11-22,205275.0,1.212637e+06,509521.0,-0.7617384,-0.53071684,2373.1355,13490.538,5920.332,167859.4,252778.72,153958.14,1.2228999,4.797229,3.3094747,2.793942e+07,0.03524721,2.125498e+06
3268,New Mexico,2021-11-29,422820.0,659226.0,555864.0,-3.1491132,0.90594554,4888.1216,7333.863,6458.8105,156638.38,261958.23,116518.92,2.6993415,2.5165303,4.77059,2.674525e+07,0.03493004,2.125498e+06
3269,New Mexico,2021-12-06,834624.0,765107.0,139280.0,1.4908454,0.0801374,9648.89,8511.785,1618.3511,174489.05,279200.6,82475.65,4.783244,2.7403474,1.6887407,4.2673628e+07,0.034923222,2.125498e+06
3270,New Mexico,2021-12-13,313666.0,377628.0,235469.0,4.016271,2.6080184,3626.218,4201.0967,2736.0103,146248.97,288258.53,132923.16,2.1447384,1.3100334,1.7714679,4.6052476e+07,0.034568213,2.125498e+06
3271,New Mexico,2021-12-20,660745.0,865675.0,494458.0,2.7637315,5.144393,7638.716,9630.6,5745.309,168111.95,241805.22,108613.01,3.9303868,3.580052,4.5524707,6.2111028e+07,0.035234425,2.125498e+06
3272,New Mexico,2021-12-27,354691.0,612894.0,482552.0,-1.9309886,-2.6769218,4100.4985,6818.4214,5606.9683,160094.9,267775.78,121607.55,2.2155018,2.2888317,3.9681077,2.0559468e+07,0.035171565,2.125498e+06
3273,New Mexico,2022-01-03,719259.0,1.365334e+06,245559.0,2.7696297,2.381901,8315.183,15189.286,2853.2502,169235.27,296118.28,100859.12,4.2500525,4.610771,2.4346762,3.8323176e+07,0.035241574,2.125498e+06
3274,New Mexico,2022-01-10,675960.0,1.319603e+06,426842.0,-1.1432905,-1.0828063,7814.613,14680.531,4959.6514,171531.95,272197.62,140889.23,3.9407215,4.84796,3.0296278,3.978505e+07,0.0351946,2.125498e+06
3275,New Mexico,2022-01-17,575571.0,639683.0,613701.0,3.5072956,-0.5984015,6654.0396,7116.4478,7130.8423,160154.94,284236.1,148256.48,3.5938401,2.2505333,4.1394534,4.1649484e+07,0.034594107,2.125498e+06
3276,New Mexico,2022-01-24,443242.0,1.088386e+06,128832.0,-1.152747,-0.49468225,5124.2153,12108.251,1496.9515,167908.17,264059.5,97248.04,2.6397872,4.121746,1.3247799,1.9794044e+07,0.034671705,2.125498e+06
3277,New Mexico,2022-01-31,435595.0,1.008368e+06,576391.0,-1.5334389,1.4338627,5035.81,11218.054,6697.322,157168.64,250681.78,128490.51,2.7715142,4.022504,4.4858675,2.7967358e+07,0.03478762,2.125498e+06
3278,New Mexico,2022-02-07,236320.0,1.157891e+06,543048.0,1.8037431,-0.79887974,2732.0393,12881.491,6309.896,153178.69,295495.62,146385.17,1.5427725,3.9184701,3.7097235,2.915997e+07,0.03463439,2.125498e+06
3279,New Mexico,2022-02-14,403146.0,1.098404e+06,157003.0,-4.8751183,1.7909203,4660.6753,12219.701,1824.2819,174979.0,253564.31,111186.11,2.303966,4.331854,1.4120728,2.1487762e+07,0.034637954,2.125498e+06
3280,New Mexico,2022-02-21,231728.0,815885.0,381307.0,2.1297402,0.30881077,2678.9524,9076.688,4430.5615,163562.92,278552.84,109385.59,1.4167485,2.9290135,3.4859002,3.7006364e+07,0.034601066,2.125498e+06
3281,New Mexico,2022-02-28,648323.0,1.140956e+06,386118.0,1.0585053,-3.1061707,7495.108,12693.09,4486.4624,170480.34,291677.34,122815.14,3.802922,3.9117072,3.143898,2.3928918e+07,0.03508303,2.125498e+06
3282,New Mexico,2022-03-07,303520.0,864165.0,217162.0,-0.10679253,0.16716608,3508.9226,9613.801,2523.2937,162316.92,251529.45,88810.86,1.8699193,3.435642,2.4452133,3.444235e+07,0.03523943,2.125498e+06
3283,New Mexico,2022-03-14,639899.0,524102.0,172410.0,-3.2570953,2.2737083,7397.72,5830.614,2003.3021,171855.0,303769.12,142863.34,3.7234826,1.7253307,1.2068162,2.593622e+07,0.03530034,2.125498e+06
3284,New Mexico,2022-03-21,701496.0,704563.0,205951.0,-6.1268163,-4.8806634,8109.8286,7838.2354,2393.0286,152405.44,296125.25,99396.695,4.6028295,2.3792741,2.0720062,462969.56,0.03535707,2.125498e+06
3285,New Mexico,2022-03-28,198380.0,829583.0,355640.0,-4.8020825,-1.8526068,2293.424,9229.078,4132.326,176458.1,278832.1,77595.91,1.1242329,2.9752061,4.5832267,6.6621445e+06,0.03506258,2.125498e+06
3286,New Mexico,2022-04-04,175363.0,528367.0,451852.0,-3.300332,1.4957765,2027.33,5878.062,5250.2524,163749.11,256783.84,120913.25,1.0709239,2.0576346,3.7369916,2.4946466e+07,0.035069305,2.125498e+06
3287,New Mexico,2022-04-11,248276.0,531047.0,238937.0,-1.7694304,-1.5187695,2870.2598,5907.877,2776.3064,174698.8,270094.94,122199.36,1.4211633,1.9661508,1.9553022,2.249055e+07,0.035473406,2.125498e+06
3288,New Mexico,2022-04-18,478736.0,277535.0,100527.0,-6.5812235,-2.0529094,5534.553,3087.566,1168.0642,152171.58,283509.84,80370.09,3.1460288,0.97892445,1.2507956,2.2021555e+06,0.03506731,2.125498e+06
3289,New Mexico,2022-04-25,775365.0,1.070655e+06,405839.0,0.68132305,1.1369003,8963.811,11910.994,4715.609,152761.69,296629.38,95708.016,5.0756526,3.6094017,4.240391,3.6510836e+07,0.03484994,2.125498e+06
3290,New Mexico,2022-05-02,176658.0,1.124476e+06,312339.0,-5.213043,0.31805146,2042.3011,12509.751,3629.194,174460.14,303338.62,127100.34,1.0126002,3.706998,2.4574187,6.391067e+06,0.03521152,2.125498e+06
3291,New Mexico,2022-05-09,622638.0,812025.0,166759.0,-1.0666995,1.6698852,7198.17,9033.746,1937.6407,163766.53,260945.1,74682.875,3.801983,3.111862,2.2328997,2.7346462e+07,0.034809366,2.125498e+06
3292,New Mexico,2022-05-16,212187.0,1.226801e+06,371671.0,2.6100025,1.1087276,2453.0435,13648.112,4318.5967,179716.7,292248.88,86483.97,1.1806729,4.197795,4.297571,4.2566984e+07,0.034582555,2.125498e+06
3293,New Mexico,2022-05-23,467028.0,933738.0,211459.0,-2.5482922,-1.0771183,5399.1997,10387.798,2457.0283,171598.84,268655.72,50724.29,2.7216263,3.4755938,4.1687865,1.5231633e+07,0.03516506,2.125498e+06
3294,New Mexico,2022-05-30,334524.0,832881.0,183012.0,1.2381604,3.3377776,3867.3525,9265.768,2126.491,175783.22,236090.25,86078.52,1.9030513,3.5278077,2.1261022,4.6186196e+07,0.035056118,2.125498e+06
3295,New Mexico,2022-06-06,676955.0,1.160437e+06,192239.0,-0.7821224,-1.690901,7826.1157,12909.815,2233.7034,184095.48,295232.9,123718.63,3.6771946,3.9305828,1.5538396,1.664352e+07,0.035080414,2.125498e+06
3296,New Mexico,2022-06-13,769991.0,482792.0,348821.0,-2.3760064,3.561711,8901.683,5371.042,4053.0935,175294.94,269023.6,84841.516,4.392548,1.79461,4.111447,3.2065742e+07,0.035082664,2.125498e+06
3297,New Mexico,2022-06-20,716359.0,1.26113e+06,82313.0,-0.74157155,-5.8539324,8281.656,14030.0205,956.4283,154739.28,271186.3,75761.88,4.6294565,4.650418,1.0864707,1.0655991e+07,0.034637313,2.125498e+06
3298,New Mexico,2022-06-27,766656.0,577810.0,193654.0,5.883423,4.72904,8863.128,6428.1133,2250.1448,161041.95,269018.8,85871.63,4.7605953,2.1478412,2.2551565,4.9186844e+07,0.035157494,2.125498e+06
3299,New Mexico,2022-07-04,679659.0,733766.0,264506.0,5.0890007,4.9261813,7857.376,8163.1177,3073.403,153650.39,276213.9,85952.95,4.423412,2.6565123,3.0773304,6.0249004e+07,0.035440713,2.125498e+06
3300,New Mexico,2022-07-11,528452.0,852140.0,277935.0,-3.3689027,3.7958043,6109.308,9480.023,3229.4402,157040.34,281512.88,109931.516,3.36507,3.0270033,2.5282602,2.9302012e+07,0.035434756,2.125498e+06
3301,New Mexico,2022-07-18,847760.0,664553.0,206320.0,-0.38718647,-3.758998,9800.752,7393.1255,2397.3162,178378.31,324389.56,121041.336,4.752597,2.0486274,1.7045424,2.1633552e+07,0.034933675,2.125498e+06
3302,New Mexico,2022-07-25,328001.0,1.29071e+06,376202.0,-1.2062843,-5.8910127,3791.9417,14359.098,4371.2446,160760.44,264209.56,144381.0,2.0403073,4.8851748,2.6056182,8.541863e+06,0.034764417,2.125498e+06
3303,New Mexico,2022-08-01,761143.0,548237.0,316464.0,1.981272,-1.7101939,8799.394,6099.1147,3677.1243,166579.3,272762.44,122156.5,4.5692554,2.0099416,2.5906408,3.1853594e+07,0.035127755,2.125498e+06
3304,New Mexico,2022-08-08,527170.0,508490.0,120905.0,2.5001314,-4.589679,6094.4873,5656.931,1404.8445,171699.3,281685.75,63135.473,3.070307,1.805168,1.915005,1.9485696e+07,0.035373036,2.125498e+06
3305,New Mexico,2022-08-15,706528.0,296056.0,703378.0,-1.585089,0.31400537,8168.0024,3293.611,8172.836,155821.48,269757.53,141940.44,4.5342126,1.0974895,4.9554477,3.1480356e+07,0.035412375,2.125498e+06
3306,New Mexico,2022-08-22,809838.0,545758.0,591855.0,-0.4182449,1.1327021,9362.345,6071.536,6877.0044,170472.14,274803.47,136234.4,4.750557,1.9859929,4.344385,3.6884184e+07,0.034540642,2.125498e+06
3307,New Mexico,2022-08-29,469041.0,1.16847e+06,451588.0,-3.494105,-0.4098066,5422.4717,12999.183,5247.185,169735.23,281405.25,91459.36,2.7633657,4.1522684,4.9375787,2.0237432e+07,0.034987055,2.125498e+06
3308,New Mexico,2022-09-05,539642.0,1.131956e+06,347768.0,1.4478273,0.5131615,6238.673,12592.966,4040.8582,143611.5,271303.97,75703.28,3.7576535,4.172281,4.593829,3.4858972e+07,0.03491857,2.125498e+06
3309,New Mexico,2022-09-12,495450.0,1.22241e+06,328578.0,-1.2862729,-4.195305,5727.78,13599.263,3817.8818,170029.98,293190.97,136985.14,2.9138973,4.169329,2.3986402,2.508483e+07,0.03486579,2.125498e+06
3310,New Mexico,2022-09-19,160717.0,538314.0,243971.0,-1.1862805,1.153852,1858.011,5988.7217,2834.7986,165520.1,300851.12,101735.85,0.9709817,1.7893051,2.3980806,3.818289e+07,0.034696758,2.125498e+06
3311,New Mexico,2022-09-26,586002.0,328068.0,595332.0,-0.587441,1.326989,6774.63,3649.7434,6917.4053,180388.38,244460.72,141595.42,3.2485592,1.3420064,4.204457,2.8040496e+07,0.03548775,2.125498e+06
3312,New Mexico,2022-10-03,141042.0,985922.0,237097.0,2.655064,-2.7983134,1630.553,10968.343,2754.9268,147433.81,281866.06,100988.71,0.9566469,3.4978368,2.34776,2.3928024e+07,0.034911785,2.125498e+06
3313,New Mexico,2022-10-10,355074.0,1.20139e+06,78895.0,0.52277803,1.749116,4104.9263,13365.416,916.7132,162132.31,259255.72,26099.592,2.1900291,4.633998,3.0228474,3.8484336e+07,0.035467613,2.125498e+06
3314,New Mexico,2022-10-17,341785.0,577374.0,336393.0,-3.891282,-0.7118628,3951.2952,6423.2627,3908.6875,148772.67,271435.1,180491.05,2.2973657,2.1271167,1.8637666,9.722639e+06,0.0352307,2.125498e+06
3315,New Mexico,2022-10-24,677879.0,897168.0,134096.0,-0.1762156,2.253329,7836.798,9980.958,1558.1161,134686.08,267803.75,152922.88,5.033031,3.3500962,0.87688863,3.584583e+07,0.035392456,2.125498e+06
3316,New Mexico,2022-10-31,710132.0,1.194763e+06,306921.0,-3.2226334,-1.2266748,8209.667,13291.69,3566.2402,171970.0,316992.25,65409.258,4.1293926,3.7690601,4.692316,1.8886906e+07,0.034966193,2.125498e+06
3317,New Mexico,2022-11-07,581332.0,971008.0,759289.0,-3.1155016,5.3971844,6720.641,10802.426,8822.488,146569.92,268784.75,156717.1,3.9662423,3.6125867,4.844968,3.8398692e+07,0.034683343,2.125498e+06
3318,New Mexico,2022-11-14,287966.0,1.341409e+06,237917.0,6.5330358,2.2237935,3329.1064,14923.122,2764.4546,168436.94,281116.56,122674.25,1.7096342,4.771717,1.9394187,5.290038e+07,0.035109144,2.125498e+06
3319,New Mexico,2022-11-21,270961.0,647431.0,273328.0,-3.3608027,2.276339,3132.5156,7202.644,3175.9094,160615.48,281364.28,151893.25,1.687016,2.301042,1.7994746,2.0756894e+07,0.035343852,2.125498e+06
3320,New Mexico,2022-11-28,279694.0,943426.0,566365.0,0.88491464,0.54653853,3233.4758,10495.576,6580.8257,158516.95,280421.0,126202.766,1.764441,3.36432,4.4877377,3.4890996e+07,0.034758165,2.125498e+06
3321,New Mexico,2022-12-05,658595.0,585702.0,497971.0,-1.6610624,-2.5397444,7613.8604,6515.9116,5786.128,163252.4,276574.28,112284.7,4.0342135,2.117703,4.4348993,2.3629498e+07,0.035442546,2.125498e+06
3322,New Mexico,2022-12-12,522329.0,1.098021e+06,265087.0,0.19858578,-0.23446897,6038.5215,12215.439,3080.1538,180175.81,270558.4,102275.02,2.898994,4.05835,2.5919042,4.0127356e+07,0.034744933,2.125498e+06
3323,New Mexico,2022-12-19,249743.0,424555.0,561943.0,5.9045687,2.0104456,2887.2195,4723.157,6529.445,146066.45,253306.78,145332.83,1.7097892,1.6760508,3.866595,5.2111484e+07,0.035162594,2.125498e+06
3324,New Mexico,2022-12-26,669214.0,1.138822e+06,532096.0,-4.7670903,-1.5718371,7736.624,12669.35,6182.64,168077.83,272421.53,138689.23,3.9815738,4.1803675,3.8366091,8.895439e+06,0.034873694,2.125498e+06
3325,New Mexico,2023-01-02,719905.0,541074.0,564532.0,2.6622453,0.0077648875,8322.65,6019.427,6559.5273,168691.02,276980.12,116196.055,4.2675962,1.9534744,4.8584394,4.087016e+07,0.034976274,2.125498e+06
3326,New Mexico,2023-01-09,539789.0,1.145494e+06,243073.0,5.01598,-1.0245266,6240.3726,12743.575,2824.3643,155246.9,303986.38,81237.86,3.476968,3.7682412,2.9921207,3.7611876e+07,0.035295594,2.125498e+06
3327,New Mexico,2023-01-16,242434.0,1.009781e+06,376477.0,1.8592036,-3.169788,2802.722,11233.773,4374.44,168323.64,292269.16,137197.48,1.4402858,3.4549704,2.7440531,2.2769222e+07,0.034922052,2.125498e+06
3328,New York,2021-01-25,163744.0,525784.0,809503.0,1.8545816,1.4282811,1893.0055,5849.326,9405.945,72596.49,176381.89,177681.05,2.255538,2.9809437,4.5559344,3.8157254e+08,0.03541734,2.0002428e+07
3329,New York,2021-02-01,290493.0,576291.0,598674.0,1.2064826,-1.0624887,3358.3206,6411.2144,6956.2373,129791.8,272258.6,160866.36,2.2381458,2.116705,3.7215643,3.1039917e+08,0.03535603,2.0002428e+07
3330,New York,2021-02-08,674719.0,2.16499e+06,2.33708e+06,-0.42932734,-2.4842238,7800.266,24085.428,27155.484,467817.88,725971.9,591984.75,1.4422681,2.9821956,3.947872,2.8163274e+08,0.035051502,2.0002428e+07
3331,New York,2021-02-15,1.322129e+06,847380.0,910140.0,2.659113,-3.097384,15284.819,9427.068,10575.288,501107.84,796614.25,536024.75,2.638412,1.0637275,1.6979434,2.818443e+08,0.035020493,2.0002428e+07
3332,New York,2021-02-22,3.512682e+06,3.278696e+06,712872.0,3.453115,-5.0826387,40609.28,36475.363,8283.15,711634.3,1.0993378e+06,151617.17,4.936077,2.9824288,4.7017884,2.2689475e+08,0.03532111,2.0002428e+07
3333,New York,2021-03-01,4.302306e+06,2.892462e+06,1.276098e+06,-1.2866473,-4.740102,49737.938,32178.525,14827.503,1.067928e+06,1.1803732e+06,525639.56,4.028648,2.4504635,2.427705,4.506724e+07,0.03513883,2.0002428e+07
3334,New York,2021-03-08,1.680983e+06,7.156907e+06,674964.0,-0.25767547,3.6344514,19433.445,79620.305,7842.682,1.0801852e+06,1.8767921e+06,475251.38,1.5561985,3.8133721,1.4202248,3.399889e+08,0.035474963,2.0002428e+07
3335,New York,2021-03-15,5.668881e+06,6.444212e+06,368878.0,0.5047897,-2.5533404,65536.586,71691.6,4286.144,1.2979461e+06,2.02977e+06,378353.38,4.367578,3.174848,0.97495717,2.0591138e+08,0.03499091,2.0002428e+07
3336,New York,2021-03-22,3.443722e+06,5.019796e+06,580433.0,-4.1275997,1.0362599,39812.05,55845.03,6744.2876,1.5414174e+06,2.252368e+06,387742.6,2.234127,2.2286751,1.4969548,2.3773176e+08,0.034746986,2.0002428e+07
3337,New York,2021-03-29,7.124138e+06,8.448385e+06,1.907754e+06,2.7093968,5.541764,82360.47,93987.945,22166.97,1.888218e+06,2.3570875e+06,1.04240806e+06,3.7729423,3.5842474,1.8301408,4.4387555e+08,0.034994997,2.0002428e+07
3338,New York,2021-04-05,7.019776e+06,1.2107301e+07,3.702616e+06,-8.48736,-2.3139071,81153.96,134693.23,43022.203,1.9016086e+06,2.8360212e+06,1.2671158e+06,3.6914937,4.269115,2.922082,1.013186e+08,0.034563333,2.0002428e+07
3339,New York,2021-04-12,4.326234e+06,3.289726e+06,2.894935e+06,-2.2733436,2.701886,50014.562,36598.07,33637.43,1.8044712e+06,2.4920265e+06,901754.06,2.3975081,1.3201007,3.2103379,2.5157448e+08,0.035055593,2.0002428e+07
3340,New York,2021-04-19,2.341674e+06,2.644123e+06,4.96773e+06,3.1281886,2.6237733,27071.537,29415.764,57722.082,1.8417446e+06,2.539842e+06,1.04090294e+06,1.2714435,1.0410581,4.77252,3.4938282e+08,0.035336975,2.0002428e+07
3341,New York,2021-04-26,1.0517696e+07,7.631774e+06,4.417086e+06,-5.132244,0.55735105,121592.586,84903.18,51323.92,1.9781809e+06,2.9035518e+06,1.1359241e+06,5.3168526,2.628427,3.8885403,2.5148091e+08,0.034656588,2.0002428e+07
3342,New York,2021-05-03,8.714664e+06,5.328752e+06,4.948156e+06,2.4724894,1.9777553,100748.16,59282.152,57494.64,2.0359485e+06,2.771902e+06,1.04073994e+06,4.280395,1.9224174,4.75446,3.6404278e+08,0.03483453,2.0002428e+07
3343,New York,2021-05-10,5.75193e+06,3.481849e+06,1.445869e+06,2.3024378,-1.1437123,66496.695,38735.43,16800.14,1.8243786e+06,2.5615598e+06,1.0984481e+06,3.1528163,1.359269,1.316283,3.4471898e+08,0.035483405,2.0002428e+07
3344,New York,2021-05-17,5.771259e+06,7.24089e+06,1.198387e+06,-2.9651408,-0.3402069,66720.16,80554.61,13924.547,2.0270721e+06,2.8107235e+06,353131.62,2.8470912,2.576166,3.393599,1.4087504e+08,0.03490417,2.0002428e+07
3345,New York,2021-05-24,4.094391e+06,9.754127e+06,2.739125e+06,-6.5669346,-3.7609499,47334.28,108514.27,31827.01,1.8274471e+06,2.471034e+06,721182.5,2.2404978,3.9473867,3.7981021,5.827021e+06,0.035196006,2.0002428e+07
3346,New York,2021-05-31,4.420902e+06,1.02423e+07,2.123497e+06,2.6427307,4.208085,51108.996,113945.18,24673.777,1.8556258e+06,2.7274308e+06,1.02374156e+06,2.3824317,3.7552924,2.074251,4.4886246e+08,0.03456826,2.0002428e+07
3347,New York,2021-06-07,5.697451e+06,6.191788e+06,2.216402e+06,2.1102214,5.5563765,65866.875,68883.4,25753.28,1.9359681e+06,2.9488908e+06,826543.8,2.9429467,2.0997007,2.6815307,4.864893e+08,0.035263244,2.0002428e+07
3348,New York,2021-06-14,7.510644e+06,1.4514895e+07,2.465234e+06,1.1137903,-1.0222225,86828.77,161477.62,28644.559,1.966673e+06,2.9889722e+06,1.0574484e+06,3.8189595,4.856149,2.331304,3.0092346e+08,0.034598187,2.0002428e+07
3349,New York,2021-06-21,3.034112e+06,2.809922e+06,1.58508e+06,-1.4048909,-4.55115,35076.65,31260.27,18417.691,1.7871626e+06,2.3701635e+06,718841.0,1.6977259,1.1855395,2.205049,1.3878466e+08,0.035363354,2.0002428e+07
3350,New York,2021-06-28,3.593139e+06,7.032541e+06,2.484339e+06,3.0954957,-4.11531,41539.426,78236.74,28866.547,1.9410374e+06,2.5457225e+06,1.3007524e+06,1.8511438,2.7624931,1.9099247,2.9961286e+08,0.034649454,2.0002428e+07
3351,New York,2021-07-05,9.361454e+06,7.906026e+06,2.892174e+06,6.4031515,-1.1611265,108225.55,87954.23,33605.348,1.9346904e+06,2.5947605e+06,902470.06,4.838735,3.046919,3.2047317,3.8668384e+08,0.0352285,2.0002428e+07
3352,New York,2021-07-12,7.28403e+06,7.456858e+06,4.054496e+06,1.2860196,2.507661,84208.94,82957.25,47110.844,1.8292881e+06,2.750611e+06,855937.3,3.9818928,2.7109826,4.736908,3.7835776e+08,0.034863304,2.0002428e+07
3353,New York,2021-07-19,5.59296e+06,6.985778e+06,4.37473e+06,2.1900978,1.0232687,64658.883,77716.5,50831.77,1.9816345e+06,2.7784298e+06,928190.75,2.8223977,2.5142899,4.7131805,3.5836813e+08,0.034962934,2.0002428e+07
3354,New York,2021-07-26,5.177492e+06,5.767418e+06,3.240491e+06,0.19147402,0.13476565,59855.754,64162.297,37652.586,1.9518591e+06,2.4091832e+06,880000.0,2.6525953,2.3939307,3.6823761,2.7820765e+08,0.035491113,2.0002428e+07
3355,New York,2021-08-02,2.05578e+06,1.1666388e+07,4.407858e+06,1.5161846,0.54670763,23766.385,129788.1,51216.7,1.9076045e+06,2.9569792e+06,1.00161144e+06,1.0776759,3.9453738,4.400766,3.4778768e+08,0.035031825,2.0002428e+07
3356,New York,2021-08-09,9.466259e+06,7.65669e+06,2.404222e+06,1.7193314,1.5591793,109437.17,85180.375,27935.635,2.0625396e+06,2.630731e+06,845742.75,4.589613,2.9104803,2.842734,3.4073933e+08,0.03537291,2.0002428e+07
3357,New York,2021-08-16,2.687763e+06,5.183348e+06,5.221192e+06,-0.24177426,0.44228542,31072.59,57664.54,60667.16,2.0767679e+06,2.7648775e+06,1.0958895e+06,1.294205,1.8747116,4.764342,3.3498662e+08,0.035045777,2.0002428e+07
3358,New York,2021-08-23,1.0554154e+07,3.196965e+06,3.467092e+06,-0.6006788,-1.7831118,122014.06,35566.11,40285.555,2.1645822e+06,2.8291862e+06,1.0118113e+06,4.8758388,1.1299946,3.4266193,2.5713326e+08,0.034863368,2.0002428e+07
3359,New York,2021-08-30,1.911929e+06,7.292964e+06,3.90641e+06,2.6095858,2.9540653,22103.357,81133.94,45390.17,1.8297146e+06,2.6349762e+06,932025.0,1.0449328,2.7677531,4.1913147,4.8833568e+08,0.03482942,2.0002428e+07
3360,New York,2021-09-06,7.979227e+06,3.623797e+06,1.854381e+06,-0.22087464,-0.70284575,92245.945,40314.598,21546.809,1.8375465e+06,2.6526275e+06,1.0097804e+06,4.3423266,1.3661159,1.8364197,2.5540549e+08,0.035458572,2.0002428e+07
3361,New York,2021-09-13,6.37513e+06,5.739718e+06,3.387818e+06,7.89863,0.3352821,73701.36,63854.133,39364.438,2.0448258e+06,2.6146292e+06,756342.1,3.117689,2.1952322,4.4792137,4.2195712e+08,0.034785934,2.0002428e+07
3362,New York,2021-09-20,2.217352e+06,3.98579e+06,2.5783e+06,0.021393301,0.9173107,25634.28,44341.754,29958.318,1.7683574e+06,2.5317668e+06,554415.56,1.2539047,1.5743115,4.6504817,3.315376e+08,0.034756023,2.0002428e+07
